,NPI,ProviderFirstName,ProviderLastName(LegalName),ProviderOrganizationName(LegalBusinessName),EntityTypeCode,HealthcareProviderTaxonomyCode,communityId,Code,Grouping,Classification,Specialization,Definition,Notes,Display Name,Section
4074,1346753837,,,"ACTION SPINE & JOINT, LLC.",2.0,207XX0005X,5132,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4075,1508814880,DAVID,MOORE,,1.0,207XX0005X,2396,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4076,1497074017,CHRISTOPHER,JONES,,1.0,207XX0005X,4352,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4077,1710154331,JAMES,LEONARD,,1.0,207XX0005X,15612,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4078,1801153622,ERIC,BOWMAN,,1.0,207XX0005X,4435,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4079,1619064730,JOHN,KUHN,,1.0,207XX0005X,4435,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4080,1770783664,CHARLES,COX,,1.0,207XX0005X,4435,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4081,1770745432,JARON,SULLIVAN,,1.0,207XX0005X,4435,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4082,1639460579,LAUREN,PORRAS,,1.0,207XX0005X,7164,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4083,1588701999,J W,BYRD,,1.0,207XX0005X,2410,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4084,1699767764,CALVIN,DYER,,1.0,207XX0005X,2683,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4085,1417949637,RONALD,GLENN,,1.0,207XX0005X,2410,207XX0005X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Sports Medicine,"An orthopaedic surgeon trained in sports medicine provides appropriate care for all structures of the musculoskeletal system directly affected by participation in sporting activity. This specialist is proficient in areas including conditioning, training and fitness, athletic performance and the impact of dietary supplements, pharmaceuticals, and nutrition on performance and health, coordination of care within the team setting utilizing other health care professionals, field evaluation and management, soft tissue biomechanics and injury healing and repair. Knowledge and understanding of the principles and techniques of rehabilitation, athletic equipment and orthotic devices enables the specialist to prevent and manage athletic injuries.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition changed, source changed]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.    ACGME Accredited Program Requirements: 1 year GME in the specialty + 5 years of Orthopaedic Surgery for a total of 6 years",Sports Medicine (Orthopaedic Surgery) Physician,Individual
4435,1578523809,CHRISTOPHER,KAUFFMAN,,1.0,207XS0117X,2683,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4436,1558565036,COLIN,CROSBY,,1.0,207XS0117X,2396,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4437,1619978822,LAWRENCE,BABAT,,1.0,207XS0117X,2683,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4438,1730156720,MORGAN,LORIO,,1.0,207XS0117X,2683,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4439,1730405101,AMIR,ABTAHI,,1.0,207XS0117X,6713,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4440,1235125931,RAYMOND,GARDOCKI,,1.0,207XS0117X,2265,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4441,1245222397,EDWARD,MACKEY,,1.0,207XS0117X,2410,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4442,1972861680,RYAN,SNOWDEN,,1.0,207XS0117X,2410,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4443,1154313302,DANIEL,BURRUS,,1.0,207XS0117X,2410,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4444,1124065420,DAVID,MCCORD,,1.0,207XS0117X,2410,207XS0117X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Orthopaedic Surgery of the Spine,"Recognized by several state medical boards as a fellowship subspecialty program of orthopaedic surgery, orthopaedic surgeons of the spine deal with the evaluation and nonoperative and operative treatment of the full spectrum of primary spinal disorders including trauma, degenerative, deformity, tumor, and reconstructive.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added]    Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.     Separate board certification is not currently offered.",Orthopaedic Surgery of the Spine Physician,Individual
4445,1053303214,JANE,SIEGEL,,1.0,207XS0106X,2410,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4446,1396988960,SAMUEL,CROSBY,,1.0,207XS0106X,2396,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4447,1417986688,JASON,HASLAM,,1.0,207XS0106X,2683,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4448,1003031261,JAMES,RUBRIGHT,,1.0,207XS0106X,2410,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4449,1730236621,KEITH,DOUGLAS,,1.0,207XS0106X,2410,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4450,1245527506,TODD,RUBIN,,1.0,207XS0106X,2683,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4451,1619295060,JEFFREY,KUTSIKOVICH,,1.0,207XS0106X,4435,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4452,1063525665,THOMAS,DOVAN,,1.0,207XS0106X,2396,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4453,1740372150,DOUGLAS,WEIKERT,,1.0,207XS0106X,4435,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4454,1346337482,DONALD,LEE,,1.0,207XS0106X,4435,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
4455,1669405130,VINCENT,NOVAK,,1.0,207XS0106X,4435,207XS0106X,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,Hand Surgery,"An orthopaedic surgeon trained in the investigation, preservation and restoration by medical, surgical and rehabilitative means of all structures of the upper extremity directly affecting the form and function of the hand and wrist.","Source: American Board of Medical Specialties, 2007.  www.abms.org [7/1/2007: definition added, source added; 7/1/2011: modified source]<br/>Additional Resources: American Board of Orthopaedic Surgery, 2007.  http://www.abos.org/.  American Osteopathic Board of Orthopaedic Surgery, 2007.  http://www.osteopathic.org/certification<br/>Board certification for Medical Doctors (MDs) is provided by the American Board of Orthopaedic Surgery.  Board certification for Doctors of Osteopathy (DOs) is provided by the American Osteopathic Board of Orthopaedic Surgery.",Orthopaedic Hand Surgery Physician,Individual
